id,treat,code_pay,role,group,hidden_number,report1,report2,report3,belief1,belief2,belief3,belief_observed,observed,start_time,chosen_card,gender,ethnicity,race,age,education,state,income,q1,q2,q3
25,EXO3,oy08j6rr6aaq1xxk,P1,1427480966,10,10,,,,10,10,Obseerved,,2018-08-04 02:18:26.114996+00:00,68,Female,Non hispanic,White,29,Some college,43,"$50,000 - $59,999",I would describe the game like the old school game of telephone where a message gets passed from person to person and may get distorted along the way.,1,None
26,EXO3,nwvqlc9h6aaq1xxk,P1,4421491798,8,30,,,,30,30,Obseerved,,2018-08-04 02:25:45.456583+00:00,141,Female,Non hispanic,White,42,College diploma,47,"$120,000 - $149,999",Reading comprehension task with monetary reward.,2,"Nothing that I can't think of, everything work great and instructions were clear."
27,EXO3,m8g2ak7s6aaq1xxk,P1,5683846406,7,30,,,,30,30,Obseerved,,2018-08-04 02:26:45.262836+00:00,94,Female,Non hispanic,White,31,Some college,35,"$20,000 - $29,999",To see if you can convince other players to lie,1,N/A
28,EXO3,agyugde06aaq1xxk,P1,3527442802,10,10,,,,10,10,Obseerved,,2018-08-04 02:40:10.896229+00:00,81,Female,Non hispanic,White,49,College diploma,36,"$80,000 - $99,999",Possibly to see if P3 will send a higher final number to increase the bonus.,2,No improvements. I enjoyed it
29,EXO3,ek6at7z16aaq1xxk,P1,1092491001,30,30,,,,27,27,Obseerved,,2018-08-04 03:28:19.111619+00:00,52,Female,Non hispanic,White,50,College diploma,20,"$120,000 - $149,999",I really don't know what the goal of this study was.,3,I don't have any suggestions. It was interesting.
30,EXO3,whd3ehg46aaq1xxk,P1,4391718993,10,10,,,,10,10,Obseerved,,2018-08-04 03:42:55.202106+00:00,43,Male,Non hispanic,White,45,College diploma,10,"$70,000 - $79,999",I am guessing the goal of this study is to see how information changes through a gatekeeper?,4,This was interesting.
31,EXO3,syxth8ui6aaq1xxk,P1,4499962009,8,8,,,,8,8,Obseerved,,2018-08-04 04:02:49.150362+00:00,67,Female,Non hispanic,White,44,College diploma,25,"$40,000 - $49,999","a little hard to understand, but basically how people would report a higher number for a higher profit",3,no
32,EXO3,83c2qfj66aaq1xxk,P1,4219841131,9,9,,,,9,9,Obseerved,,2018-08-04 13:07:53.727151+00:00,53,Male,Non hispanic,White,66,College diploma,7,"$120,000 - $149,999",Trust amongst participants.,3,Survey was fine.  Thank you.
33,EXO3,704k271a6aaq1xxk,P1,3599323747,14,14,,,,14,14,Obseerved,,2018-08-04 13:10:25.846977+00:00,66,Male,Non hispanic,White,27,Some college,32,"$20,000 - $29,999","The goal overall is to make some extra money.  That being said, honesty is always the best policy.",1,"I think the survey was good, as is."
34,EXO3,ftb0hcz26aaq1xxk,P1,1447463494,10,10,,,,10,10,Obseerved,,2018-08-04 14:38:06.803276+00:00,81,Female,Non hispanic,White,34,College diploma,5,"$60,000 - $69,999",How we report things and work with others regarding things that are not known to all.,3,Nothing that I can think of.
35,EXO3,akl5jc736aaq1xxk,P1,7122333138,8,30,,,,30,30,Obseerved,,2018-08-04 14:43:51.310567+00:00,93,Female,Non hispanic,White,23,Some college,29,"< $10,000",I think the goal would be trust in one another to try to earn the highest output of money.,1,"I think it was actually pretty interesting and fun, and I can't think of any improvements that could be made"
36,EXO3,ie34mjhk6aaq1xxk,P1,5128118102,11,11,,,,11,8,Obseerved,,2018-08-04 15:25:33.264949+00:00,69,Male,Non hispanic,White,63,Some college,50,"$20,000 - $29,999","To send the correct number is morally ethical in my opinion. I would describe the game as described, adding that If the p2 or p3 player wanted to make more money on this hit, they COULD report a larger number than they received in order to benefit all players, unethical in my opinion.",2,"I think that this is a unique survey in the way you have set it up. Many other requestors do simular studies with players passing or distributing ""money"", but I have not seen it done this way."
37,EXO3,q7ab1hz96aaq1xxk,P1,4451925477,6,30,,,,27,30,Obseerved,,2018-08-04 16:19:21.995220+00:00,78,Male,Non hispanic,White,25,Some college,25,"$30,000 - $39,999",Are you honest when money is at stake?,3,Maybe explain the money involved a little bit better.
38,EXO3,n7dnk4h96aaq1xxk,P1,4891404242,10,10,,,,10,10,Obseerved,,2018-08-04 18:46:11.821428+00:00,23,Male,Non hispanic,Black/African American,28,Some college,7,"< $10,000",To see if honesty translates over multiple levels vs greed.,1,Not much.
39,EXO3,logv67wb6aaq1xxk,P1,8921012943,11,11,,,,11,11,Obseerved,,2018-08-04 18:48:46.566765+00:00,69,Other,Non hispanic,Hispanic/Latino/Latina,20,High school or equivalent,14,"< $10,000",Trusting others,2,Nothing to note.
40,EXO3,2pzl7e9a6aaq1xxk,P1,5993994955,7,30,,,,30,30,Obseerved,,2018-08-04 19:13:24.645859+00:00,133,Female,Non hispanic,White,27,Some college,5,"$20,000 - $29,999",Maybe to see if people will lie collaboratively for a greater reward?,1,Everything seemed fine.
41,EXO3,giyw7uy96aaq1xxk,P1,4842971870,9,9,,,,12,12,Obseerved,,2018-08-04 19:22:54.229078+00:00,79,Female,Non hispanic,White,33,College diploma,23,"$50,000 - $59,999",It seems like it's encouraging us to lie to inflate the P3 final response. It's really odd.,2,I think running through an example game from start to finish would help things make more sense.
42,EXO3,qfvd02gy6aaq1xxk,P1,2909216807,7,10,,,,10,10,Obseerved,,2018-08-04 19:27:12.017123+00:00,80,Female,Non hispanic,White,61,Some college,10,"$40,000 - $49,999",honesty and teamwork on reporting numbers.,2,everything worked good for the survey.
43,EXO3,liflo79w6aaq1xxk,P1,4876820218,11,30,,,,30,30,Obseerved,,2018-08-04 19:36:12.989924+00:00,92,Male,Non hispanic,Black/African American,36,College diploma,30,"$50,000 - $59,999",about honesty and reporting among a chain of people.,1,There is nothing that I think needs to be improved.
44,EXO3,j20iprkg6aaq1xxk,P1,8584914089,7,7,,,,10,7,Obseerved,,2018-08-04 20:03:51.700033+00:00,55,Male,Non hispanic,White,37,< high school,38,"$20,000 - $29,999",Predicting if P3 would guess the correct number.,4,Less lengthy instructions.
45,EXO3,t2jor7c26aaq1xxk,P1,4104430361,8,30,,,,30,30,Unobserved,,2018-08-04 20:22:28.192500+00:00,30,Female,Non hispanic,White,52,College diploma,46,"$60,000 - $69,999",I think it's about honesty and to see if others are either as honest or dishonest as the first player,1,Instructions could be made easier - not so many steps.
46,EXO3,htfd2mnb6aaq1xxk,P1,8891592734,14,14,,,,12,14,Obseerved,,2018-08-04 20:38:40.976884+00:00,66,Male,Non hispanic,Hispanic/Latino/Latina,38,Some college,47,"$30,000 - $39,999",Your goals is to bet on the other person relaying the correct number you mentioned; trust.,4,Simpler instructions and a huge bonus.
47,EXO3,lpvxxyyi6aaq1xxk,P1,3066123919,7,7,,,,10,10,Obseerved,,2018-08-04 20:51:48.693725+00:00,80,Female,Non hispanic,White,40,Masters degree,10,"$120,000 - $149,999",To see how honest people are or if they would inflate the number to earn more.,4,"None, it was fine."
48,EXO3,r8brz2j96aaq1xxk,P1,2506238240,9,9,,,,10,10,Obseerved,,2018-08-04 21:58:28.603254+00:00,51,Male,Non hispanic,White,34,Masters degree,15,"$70,000 - $79,999",The goal of this study is to see if people think they would provide the honest answer or try to secure as much money as possible if there is no consequence to misrepresenting the number.,1,Nothing comes to mind. Everything was very easy to read and reply to.
49,EXO3,13uk3x806aaq1xxk,P1,7662422993,8,16,,,,20,8,Obseerved,,2018-08-04 22:10:21.703001+00:00,141,Female,Non hispanic,White,32,High school or equivalent,47,"$50,000 - $59,999",To track honesty as is relates to a reward.,3,Made it a little less confusing
50,EXO3,7jalz48j6aaq1xxk,P1,1279953447,26,26,,,,26,26,Obseerved,,2018-08-05 12:27:11.306583+00:00,42,Male,Non hispanic,White,33,Some college,43,"$40,000 - $49,999","Honestly I can't really tell what the goal of the study is.   Then again thinking back, I don't think the instructions are clear on what happens if the third player enters a fake (inflated) number.     Do they get paid out anyways? If so it would make more sense.",3,I don't think the instructions are clear on what happens if you don't enter the correct hidden number at the end.
51,EXO3,cx7eoulh6aaq1xxk,P1,1747645254,9,9,,,,9,15,Unobserved,,2018-08-05 12:34:28.250687+00:00,53,Female,Non hispanic,White,44,Some college,38,"$30,000 - $39,999",Honesty,2,Nothing....it was good. thanks
52,EXO3,tfkrs7il6aaq1xxk,P1,2401226742,10,30,,,,30,30,Obseerved,,2018-08-05 13:27:35.867418+00:00,68,Female,Non hispanic,White,26,Masters degree,16,"$20,000 - $29,999","A potential goal of this study is to determine if subjects would attempt to gain the highest amount of money possible from ""the game"" (by always selecting 30) or adhere to goal of the game (to have player 3 report the correct hidden number).",1,This was an incredibly fun survey to take. Thank you!
53,EXO3,4ittcknb6aaq1xxk,P1,1725609459,7,7,,,,7,10,Obseerved,,2018-08-05 13:47:08.210027+00:00,94,Female,Non hispanic,White,38,High school or equivalent,25,"$20,000 - $29,999",How people relay information and if they are honest.,1,Great as is! Thanks for letting me participate!
54,EXO3,yaehea326aaq1xxk,P1,7617614043,10,10,,,,10,10,Obseerved,,2018-08-05 14:00:06.429428+00:00,23,Male,Non hispanic,White,35,Masters degree,21,"$80,000 - $99,999",Relay the number picked truthfully,1,nothing
55,EXO3,3td9yiz46aaq1xxk,P1,8842524725,14,14,,,,14,14,Obseerved,,2018-08-05 14:01:03.639717+00:00,66,Male,Non hispanic,Black/African American,32,College diploma,32,"$70,000 - $79,999","Work together to describe the hidden number to obtain a bonus. The message must be relayed from the first member to the second member, and the second member must relay the message to the third member. The third member has a chance to verify if the number reported by the second member is correct.",1,Are there no penalties for relaying the incorrect number? The bonus is contingent on whatever number is reported by the third member. What's stopping the third member from reporting the highest value?
56,EXO3,d5dvj9fd6aaq1xxk,P1,5184700064,1,30,,,,27,30,Obseerved,,2018-08-05 14:26:13.399453+00:00,1,Male,Non hispanic,White,42,Masters degree,18,"< $10,000",The study was examining cheating behavior.,1,This was interesting. I'm not sure any improvements are necessary.
57,EXO3,p1eip2r16aaq1xxk,P1,9062315971,10,30,,,,30,10,Obseerved,,2018-08-05 14:51:11.732865+00:00,84,Female,Non hispanic,White,46,Some college,36,"$30,000 - $39,999",I think the goal was to see if P1 would put the actual chosen number in the message to P2,1,To show me the results
58,EXO3,a8ka8b3i6aaq1xxk,P1,5209532547,6,6,,,,6,6,Obseerved,,2018-08-05 15:13:30.955404+00:00,78,Female,Hispanic,White,43,College diploma,25,"$70,000 - $79,999",send messages to other players to guess hidden numbers,2,none
59,EXO3,pers2me36aaq1xxk,P1,5399396495,11,11,,,,11,30,Obseerved,,2018-08-05 15:17:44.941040+00:00,64,Female,Non hispanic,White,41,Masters degree,33,"< $10,000",Rule following versus deception for personal reward,3,Not sure
60,EXO3,k5bzx5yv6aaq1xxk,P1,4703895573,2,2,,,,20,30,Obseerved,,2018-08-05 15:29:37.865815+00:00,76,Female,Non hispanic,White,28,College diploma,5,"$60,000 - $69,999",To see how people lie? I think I'm probably in the control group for a study about lying and collaboration .,4,It was fine! Very easy to use.
61,EXO3,iaypm9e16aaq1xxk,P1,4027546892,12,12,,,,15,15,Obseerved,,2018-08-05 15:38:54.685837+00:00,77,Male,Non hispanic,White,57,College diploma,23,"$70,000 - $79,999",To see how honest people are when they know some or all of the answers and their payment is based on reporting a higher number.,3,I don't think there is a way to do so.
62,EXO3,whqhosxx6aaq1xxk,P1,4295337579,7,7,,,,7,7,Obseerved,,2018-08-05 15:41:35.617419+00:00,33,Male,Non hispanic,White,27,College diploma,30,"$10,000 - $19,999",To see how honestly people will report numbers to win a game even if there's payoff in being dishonest.,3,Explain why P3 would report the actual number instead of just putting 30 if that's how to make the most money.
63,EXO3,m2r5kku06aaq1xxk,P1,3579608844,9,9,,,,9,9,Obseerved,,2018-08-05 15:42:22.819848+00:00,131,Male,Non hispanic,White,62,College diploma,32,"$30,000 - $39,999",to see if people trust the information they get.,4,i read the instructions numerous times and was still confused.  maybe it's just me.  i got the gist of the game but it was very confusing.  the instructions almost seemed contradictory when it discussed P2 seeing the number but not the hidden #.
64,EXO3,hc9zxqpn6aaq1xxk,P1,2141497070,8,8,,,,8,8,Obseerved,,2018-08-05 16:03:47.924129+00:00,98,Female,Non hispanic,White,34,College diploma,10,"$70,000 - $79,999",the p2 player must be honest,1,all perfect
65,EXO3,y25usr486aaq1xxk,P1,3160315934,11,24,,,,27,30,Obseerved,,2018-08-05 16:04:15.838512+00:00,121,Male,Non hispanic,White,41,College diploma,14,"$30,000 - $39,999",To see if people are honest.,2,not sure
66,EXO3,k6hvh8o46aaq1xxk,P1,4133044181,10,10,,,,10,10,Obseerved,,2018-08-05 16:11:12.199228+00:00,81,Male,Non hispanic,Hispanic/Latino/Latina,36,Some college,11,"$30,000 - $39,999",Try to help the other players guess the hidden number.,1,Shorter rules
67,EXO3,f2tdsa0t6aaq1xxk,P1,5895487774,10,10,,,,15,15,Obseerved,,2018-08-05 16:15:49.425495+00:00,60,Male,Non hispanic,White,35,Professional post-secondary degree or doctoral degree,15,"$80,000 - $99,999",Testing honesty,1,None
68,EXO3,5khe5g216aaq1xxk,P1,6610758495,8,8,,,,8,8,Obseerved,,2018-08-05 16:17:38.099955+00:00,38,Female,Non hispanic,White,26,College diploma,11,"$40,000 - $49,999",To see if people would report a number to other honestly or change it to effect payment.,1,"No improvements, everything worked fine!"
69,EXO3,ypyu84x46aaq1xxk,P1,1722430142,6,18,,,,18,18,Obseerved,,2018-08-05 16:23:53.097296+00:00,78,Male,Non hispanic,White,54,College diploma,35,"$150,000 - $199,999",To see if participants will lie to get more money,2,"No, it was pretty good"
70,EXO3,1uc1hf1t6aaq1xxk,P1,2560820533,9,20,,,,20,20,Obseerved,,2018-08-05 16:24:43.269060+00:00,31,Male,Non hispanic,White,39,College diploma,15,"< $10,000",Honesty in passing along information when there is a reward.,1,"Give P2 the choice of sending a randomly selected number, the number P1 sent, or their own number."
71,EXO3,4syoxeal6aaq1xxk,P1,5582444174,10,10,,,,10,10,Obseerved,,2018-08-05 16:25:18.456185+00:00,65,Female,Non hispanic,White,49,College diploma,14,"$20,000 - $29,999",To get accurate information on the correct number drawn to go from P1 to P2 and finally to P3.,2,No suggestions
72,EXO3,zc4bf2u46aaq1xxk,P1,6177834476,12,30,,,,30,30,Obseerved,,2018-08-05 16:27:57.761899+00:00,105,Male,Non hispanic,White,26,College diploma,43,"$50,000 - $59,999",To see if people will be honest or report higher for money,1,Everything simple/easy. Don't change a thing
73,EXO3,4qkodb746aaq1xxk,P1,9690320672,11,11,,,,11,12,Obseerved,,2018-08-05 16:35:41.219879+00:00,44,Female,Non hispanic,White,31,High school or equivalent,30,"$70,000 - $79,999","Seeing if people p3 guesses the real number, or the number that will earn everyone the most money.",3,n/a
74,EXO3,9va1vpxp6aaq1xxk,P1,6283708470,10,10,,,,10,10,Obseerved,,2018-08-05 16:52:46.616871+00:00,46,Female,Non hispanic,White,35,High school or equivalent,11,"$20,000 - $29,999",Communication game. Communicate is key.,3,Did great job!
75,EXO3,tgo8ddqb6aaq1xxk,P1,8860584013,9,9,,,,9,9,Obseerved,,2018-08-05 16:57:29.064867+00:00,72,Female,Non hispanic,White,27,College diploma,35,"$70,000 - $79,999",It's like a game of listening,4,The directions where complex
76,EXO3,s18zfy3d6aaq1xxk,P1,6615755344,7,7,,,,8,8,Obseerved,,2018-08-05 17:01:10.560882+00:00,2,Female,Non hispanic,White,51,College diploma,18,"$40,000 - $49,999",I believe the goal of the game was to see how people will predict how other players make choices in the game. (Or how people will predict how other players will play in the game.),1,"It was interesting, I have no suggestions."
77,EXO3,indr7nc16aaq1xxk,P1,7236595963,9,9,,,,9,9,Obseerved,,2018-08-05 17:08:59.387053+00:00,57,Male,Non hispanic,White,35,College diploma,47,"$60,000 - $69,999",to get two other players to report the number you sent them via message.  and also to gain as much money as possible.,1,nothing- all fine
78,EXO3,zn5jysqb6aaq1xxk,P1,2333746603,11,11,,,,13,13,Obseerved,,2018-08-05 17:10:38.379697+00:00,69,Female,Hispanic,Native Hawaiian/Pacific Islander,34,College diploma,32,"< $10,000",This study was to gauge honesty when money is involved.,4,It was fine.
79,EXO3,7tvxhf8o6aaq1xxk,P1,8226161289,9,9,,,,9,9,Obseerved,,2018-08-05 17:13:00.415414+00:00,31,Male,Non hispanic,Black/African American,20,High school or equivalent,21,I do not wish to report my income.,Cooperation between 3 blind individuals in order to achieve a shared goal.,3,"A lot of reading, but was necessary to understand the experience. Find ways to trim down the amount of text maybe?"
80,EXO3,fgw21z146aaq1xxk,P1,6310435231,1,29,,,,29,29,Obseerved,,2018-08-05 17:38:12.845116+00:00,1,Male,Non hispanic,Black/African American,35,College diploma,5,"$20,000 - $29,999",This is a game of trust and learning what kind of people you are playing against when it comes to gaining something.,1,"Nothing, all is clear, thank you!"
81,EXO3,di6hvnje6aaq1xxk,P1,1542130754,21,21,,,,18,21,Obseerved,,2018-08-05 18:13:48.207560+00:00,40,Male,Non hispanic,White,45,College diploma,37,"$30,000 - $39,999",goal of this is to correctly report the hidden number to player 3 via an intermediary,1,"all good thanks, still trying to think of a strategy!"
82,EXO3,zgrwqiul6aaq1xxk,P1,2180606967,10,10,,,,15,15,Unobserved,,2018-08-05 18:58:09.443156+00:00,46,Female,Non hispanic,White,30,High school or equivalent,36,"< $10,000",A game of decision making and message passing that rewards in payment,3,No problems
83,EXO3,ssj78ftd6aaq1xxk,P1,2647775137,6,6,,,,6,6,Obseerved,,2018-08-05 20:37:12.209995+00:00,24,Male,Non hispanic,White,32,Some college,26,"$10,000 - $19,999",Accurately passing information.,2,N/A
