id,treat,code_pay,role,group,hidden_number,report1,report2,report3,belief1,belief2,belief3,belief_observed,observed,start_time,chosen_card,gender,ethnicity,race,age,education,state,income,q1,q2,q3
27,VCTM5,17xtly73jzv6ou9z,P1,1640232080,7,30,,,,30,30,Obseerved,,2018-08-04 15:35:13.381892+00:00,80,Female,Non hispanic,White,32,College diploma,7,"$40,000 - $49,999",See how persons interact when there is a benefit on the line and how we can work to our own benefit together,1,I enjoy it.
28,VCTM5,r2usvj29jzv6ou9z,P1,2455872846,8,8,,,,8,8,Obseerved,,2018-08-04 17:08:21.674934+00:00,125,Female,Non hispanic,White,30,College diploma,5,"$100,000 - $119,999",it is like a game of telephone for communicating numbers,4,show the results of the game. I am interested
29,VCTM5,qsbasd9ajzv6ou9z,P1,7093242708,10,10,,,,10,10,Obseerved,,2018-08-04 17:09:20.742722+00:00,43,Male,Hispanic,White,23,Some college,22,"$40,000 - $49,999",This study is useful for people . It will help us understand more knowledge,1,All is ok . I don't have any opinion
30,VCTM5,eotfau27jzv6ou9z,P1,6118225115,10,30,,,,25,30,Obseerved,,2018-08-04 17:14:12.422610+00:00,65,Female,Non hispanic,White,45,College diploma,47,"$100,000 - $119,999",We were supposed to let the next player know the hidden number. But I think everyone would try to maximize their earning.,3,It was good enough
31,VCTM5,fy4tff8ljzv6ou9z,P1,9571267520,17,30,,,,30,30,Obseerved,,2018-08-04 17:20:40.515338+00:00,129,Female,Non hispanic,White,36,Some college,23,"$10,000 - $19,999",To see if we'd lie about a number to maximize our own bonus instead of being fair to the passive players.,1,I can't think of anything
32,VCTM5,zn1qavgfjzv6ou9z,P1,8005340493,26,28,,,,28,28,Obseerved,,2018-08-04 17:44:35.325738+00:00,42,Male,Non hispanic,White,35,College diploma,32,"$40,000 - $49,999",Respondent communication and ethical practices in situations determined by collaborative/cooperative incentives and outcomes.,2,The instructions could have been more concisely condensed.
33,VCTM5,jv210kl2jzv6ou9z,P1,7471887354,9,9,,,,10,9,Obseerved,,2018-08-04 17:56:37.842796+00:00,22,Male,Non hispanic,Black/African American,20,Some college,43,"< $10,000",The goal of this study is to see if the players will all try to work together to get money or try to make more money than players 4 and 5.,1,"The instructions took some time to understand, maybe optimizing and condensing the information to make it easier for the user."
34,VCTM5,ex3ibw3ejzv6ou9z,P1,4609495823,30,30,,,,30,30,Obseerved,,2018-08-04 18:15:13.858325+00:00,52,Female,Non hispanic,White,28,Masters degree,46,"$20,000 - $29,999",To determine if a hidden number could correctly be translated through three participants.,3,It was a positive experience.
35,VCTM5,btqogkinjzv6ou9z,P1,5076996594,11,30,,,,30,30,Obseerved,,2018-08-04 19:25:36.414347+00:00,44,Male,Non hispanic,White,38,College diploma,10,"$70,000 - $79,999","To decide if you own and p2,p3 intrests are greater then those of p4 and p5",1,Was pretty straight forward and easy to understand.
36,VCTM5,e6lp5eaxjzv6ou9z,P1,9216377667,11,11,,,,11,12,Obseerved,,2018-08-04 19:41:17.362009+00:00,69,Male,Non hispanic,White,38,College diploma,22,"$80,000 - $99,999",To see how people think about rewards and hidden values.  I think this may have something to do with trust versus honesty or something like that.,2,"The instructions were a little complicated, maybe have another easy example to follow to be sure you understand."
37,VCTM5,3yld3o4ojzv6ou9z,P1,5631239304,8,8,,,,10,8,Obseerved,,2018-08-04 19:48:01.684612+00:00,67,Female,Non hispanic,White,43,College diploma,10,"$30,000 - $39,999","honestly it's kinda confusing but I understood it, I probably couldnt explain it to them.",2,it was fine nothing you can do to change it
38,VCTM5,gywxamv5jzv6ou9z,P1,3208106961,10,10,,,,10,10,Obseerved,,2018-08-04 20:01:04.455653+00:00,68,Female,Non hispanic,White,45,Some college,18,"$40,000 - $49,999",Try and see if player 3 will choose to send the same number they were sent if the incentive changes for players 4 and 5 per the rules of how much everyone makes.,2,Everything was clear made sense. I can not think of any change that would make it better.
39,VCTM5,gmo16zyljzv6ou9z,P1,3988386972,1,1,,,,1,20,Obseerved,,2018-08-04 20:33:21.600929+00:00,1,Male,Non hispanic,White,47,College diploma,33,"$40,000 - $49,999",to greed or not to greed,4,took a bit to understand the concept
40,VCTM5,q23drzgmjzv6ou9z,P1,4240800710,11,11,,,,11,11,Obseerved,,2018-08-04 20:41:45.349064+00:00,69,Male,Non hispanic,White,21,Some college,5,"< $10,000","I think the study is trying to investigate how incentives affect decisions. There is a definite incentive for P3 to submit a higher number--this immediately benefits P1, P2, and P3. On the other hand, an altruistic group of people might choose to maximize the benefits for all, which if I understand the rules correctly, would mean P3 being as honest as possible. The rules are somewhat convoluted and slightly difficult to understand, but I think these are the main goals of the experiment--the interrelation between monetary incentive, concepts of honesty, and selfishness.",3,I think a simpler game could have been implemented that would more succinctly and powerfully pose the question to potential players--are you going to do what's best for you or what's best for everyone?
41,VCTM5,aeaxvmzojzv6ou9z,P1,4314239466,10,10,,,,10,10,Obseerved,,2018-08-04 20:42:12.374382+00:00,68,Male,Non hispanic,White,28,High school or equivalent,43,"< $10,000","I would say the goal of this study is to see if people will be honest in various situations, such as when their statements can be verified and when they cannot.",2,I think the instructions are a bit complicated for something that is ultimately rather simple. But I don't have any real complaints.
42,VCTM5,xgxqy3m4jzv6ou9z,P1,5151657274,7,7,,,,7,7,Unobserved,,2018-08-04 21:40:57.790164+00:00,90,Male,Non hispanic,White,19,Some college,23,"$20,000 - $29,999","Letting everyone win, or letting a certain group of people win more than the rest with penalties to the other.",2,N/a
43,VCTM5,h4jopx3tjzv6ou9z,P1,7292309250,8,30,,,,30,30,Obseerved,,2018-08-05 13:18:32.920139+00:00,67,Male,Non hispanic,White,33,College diploma,5,"$40,000 - $49,999",I have no idea.,2,Increase the pay.
44,VCTM5,s2ltggq4jzv6ou9z,P1,4782109855,9,9,,,,9,9,Obseerved,,2018-08-05 13:48:08.018683+00:00,79,Female,Non hispanic,White,53,College diploma,10,"$80,000 - $99,999",The survey is researching whether individuals will miss state the draw number to punish P4 and P5.,2,No changes needed.
45,VCTM5,q8qozf8djzv6ou9z,P1,5539516597,8,8,,,,8,8,Obseerved,,2018-08-05 14:00:28.391551+00:00,63,Male,Non hispanic,White,25,College diploma,6,"$20,000 - $29,999",Honesty study,2,Easier clear instructions
46,VCTM5,zizl1kf1jzv6ou9z,P1,4630110075,10,18,,,,18,18,Obseerved,,2018-08-05 14:22:45.099114+00:00,14,Female,Non hispanic,White,37,College diploma,33,"$80,000 - $99,999",It feels more like following instructions based off the complexity.,1,It was fine.
47,VCTM5,u08d01mnjzv6ou9z,P1,7354804682,7,7,,,,7,7,Obseerved,,2018-08-05 14:26:27.892749+00:00,133,Male,Non hispanic,White,69,Masters degree,43,"$40,000 - $49,999",to maximize money made,6,"it can not be improved, it is what it is"
48,VCTM5,2dnyzk9sjzv6ou9z,P1,9827094179,8,16,,,,20,20,Obseerved,,2018-08-05 14:39:40.478276+00:00,12,Female,Non hispanic,White,44,Masters degree,28,"$50,000 - $59,999","A test to see how much honesty is reported in the process  Each player can change the number without punishment.  Increasing the number gets a higher payoff, depending on the player number",2,"I think you did very well in explaining the game.  I wasn't sure I would understand when first seeing that much text and instructions.  Sometimes, having only one thought per page helps when the task appears intimidating."
49,VCTM5,9071jjjujzv6ou9z,P1,6857460167,8,8,,,,8,8,Obseerved,,2018-08-05 14:44:48.640417+00:00,38,Female,Non hispanic,White,39,Some college,30,"$40,000 - $49,999",THIS IS A TRUST GAME TO SEE IF PEOPLE WERE BEING HONEST OR ONLY THINKING ABOUT THEMSELVES. THE PASSIVE PLAYERS WERE NOT ABLE TO HAVE ANY CONTROL OVER THE AMOUNT THEY MAKE. IT IS UP TO P1 P2 AND P3 TO BE HONEST SO THEY CAN MAKE A FAIR ABOUT AS WELL. ALL ABOUT TELLING THE TRUTH.,1,I AM EXCITED TO SEE IF OTHERS WERE HONEST OR ONLY THINKING ABOUT THEMSELVES. I WOULD LOVE FEEDBACK
50,VCTM5,4fwtyhbijzv6ou9z,P1,4193453638,9,9,,,,9,9,Obseerved,,2018-08-05 14:52:10.250998+00:00,53,Female,Non hispanic,Hispanic/Latino/Latina,28,College diploma,22,"< $10,000",To find out how people communicate with each other.,4,Everything was fine.
51,VCTM5,631dukhnjzv6ou9z,P1,1108876965,27,27,,,,27,27,Obseerved,,2018-08-05 15:08:22.242916+00:00,3,Male,Non hispanic,White,37,Some college,23,"$30,000 - $39,999","This goal was to see how people communicated a number if they didn't know the true identity of it.  You wanted to see how an electronic game of ""telephone"" worked by seeing how messages can get miscommunicated.",1,I don't think you could have improved it at all.  I really enjoyed this study.  It made me think and I found it interesting.  I had no issues at all.  Thank you for the opportunity!
52,VCTM5,0q2z982zjzv6ou9z,P1,9345446309,10,10,,,,10,10,Obseerved,,2018-08-05 15:12:45.927490+00:00,74,Female,Non hispanic,White,60,Some college,10,"$10,000 - $19,999",The goal of the study might be to see whether people will try to maximize earnings for themselves and those closest to to at possibly the expense of unknown others or try to be fair and honest with all.,2,I don't think there's a need for improvement.
53,VCTM5,yq27yq1yjzv6ou9z,P1,7080211559,8,8,,,,8,8,Obseerved,,2018-08-05 15:12:50.367292+00:00,67,Male,Non hispanic,White,40,College diploma,33,"$80,000 - $99,999",THE GOAL OS TO SEE HOW HONEST PEOPLE ARE.,3,IT WAS VERY COMPLICATED.  IT NEEDS TO BE SIMPLIFIED.
54,VCTM5,aziwtjt4jzv6ou9z,P1,3197686757,12,13,,,,15,15,Obseerved,,2018-08-05 15:39:48.992431+00:00,54,Male,Non hispanic,White,37,Some college,42,"$10,000 - $19,999",Communication between people and how they can deceive people.,2,None needed.
55,VCTM5,eifxhk7njzv6ou9z,P1,5753584019,12,30,,,,30,30,Obseerved,,2018-08-05 16:06:19.869199+00:00,77,Male,Non hispanic,Black/African American,39,Some college,5,"$10,000 - $19,999",To earn as much as possible.,2,Nothing.
56,VCTM5,akmtgqkljzv6ou9z,P1,8427998212,11,11,,,,11,11,Obseerved,,2018-08-05 16:07:53.697209+00:00,92,Female,Non hispanic,White,37,College diploma,38,"$100,000 - $119,999",The goal is to get P3 to have the correct number that P1 determined when they flipped the card.,4,The actual point was slightly confusing.
57,VCTM5,dablsy7cjzv6ou9z,P1,5339660502,11,15,,,,15,15,Unobserved,,2018-08-05 16:29:34.687190+00:00,92,Male,Non hispanic,White,27,Masters degree,18,"$100,000 - $119,999",It reminds of the game you play as a child where you whisper something to the person next to you and see if the message stays the same at the end of the chain.,3,No improvement necessary
58,VCTM5,x3xgq9l4jzv6ou9z,P1,9980426949,14,30,,,,30,30,Obseerved,,2018-08-05 16:41:51.420013+00:00,66,Male,Non hispanic,White,66,College diploma,5,"$120,000 - $149,999","It's a complex ""truth in sending"" scenario: three players get to report accurately or selfishly on a picked hidden number. Two players can see the ""real"" # (first one who picked it at random and third one who finally reports it) but a ""middleman"" can only report what the picker claims the # was. Because the compensation for these  three is solely dependent upon how big a # the third player's ""final"" report is, there is no rationale for reporting the actual number picked, other than honesty. If all three players report a high number they all get paid highest. Note that two other non-particpating players (4th and 5th) receive SMALLER payments based on the picked number versus reported number.",2,"Not sure why the compensation scheme was structured as it was (notably what the 4th and 5th ""passive"" players receive). It made calculating the actual impact of selections more difficult, with the possibility of miscalculation. Maybe this was part of the experiment."
59,VCTM5,y3jsu78yjzv6ou9z,P1,5241179052,8,8,,,,8,8,Obseerved,,2018-08-05 16:43:57.617109+00:00,67,Male,Non hispanic,White,27,High school or equivalent,35,"$20,000 - $29,999",It's about what numbers the other people will choose,1,Better instructions
60,VCTM5,l9px1y2rjzv6ou9z,P1,7013104509,9,9,,,,9,9,Obseerved,,2018-08-05 16:44:59.288896+00:00,128,Female,Non hispanic,White,24,Masters degree,33,"< $10,000",Seeing how selfish people are,1,Nothing--very straightforward survey
61,VCTM5,846ei5k5jzv6ou9z,P1,9742143058,10,10,,,,10,20,Obseerved,,2018-08-05 17:12:44.074492+00:00,81,Male,Non hispanic,White,35,College diploma,47,"$150,000 - $199,999",Test honesty between people. Also check to see if folks game the system in an honest fashion.,1,Nothing it was fine.
62,VCTM5,12od04p9jzv6ou9z,P1,3976234750,8,20,,,,20,20,Unobserved,,2018-08-05 17:14:59.799751+00:00,27,Female,Non hispanic,White,37,College diploma,47,"$50,000 - $59,999",to gain the most money by convincing two other players to claim the highest numbers,1,thanks! was fun
63,VCTM5,kr6zcvo9jzv6ou9z,P1,2683313506,12,30,,,,10,12,Obseerved,,2018-08-05 17:21:57.919647+00:00,77,Female,Non hispanic,White,53,Some college,26,"$80,000 - $99,999",To be smarte than the instructions and win the most money,2,Thought more about what to do to make more money
64,VCTM5,7yid5tl5jzv6ou9z,P1,9826256583,7,30,,,,30,30,Obseerved,,2018-08-05 17:22:41.286299+00:00,132,Male,Non hispanic,White,26,College diploma,26,"$30,000 - $39,999",I really have no idea.,4,Simplify the math.
65,VCTM5,pfiyntxgjzv6ou9z,P1,7687077683,8,30,,,,30,30,Obseerved,,2018-08-05 17:54:08.091662+00:00,67,Female,Non hispanic,Black/African American,35,College diploma,5,"$30,000 - $39,999","This is a game of teamwork, the rules is nothing but distraction, more money for everyone, if you want to be morally correct, exit this survey and replace our President!",1,"Nothing, thank you my good friends! God bless."
66,VCTM5,g07aoyzajzv6ou9z,P1,9750850173,8,8,,,,8,8,Obseerved,,2018-08-05 17:57:44.662009+00:00,93,Female,Non hispanic,White,31,College diploma,37,"$120,000 - $149,999",It's like a game of telephone. But you can earn more money by not being truthful. It's a game of chance.,3,NA
67,VCTM5,hfepem2ujzv6ou9z,P1,3381560601,12,12,,,,12,30,Obseerved,,2018-08-05 17:58:08.264693+00:00,54,Male,Non hispanic,White,27,College diploma,44,"$40,000 - $49,999",To see how well you will follow rules when it benefits all to lie.,1,Na
68,VCTM5,cklb3b5yjzv6ou9z,P1,7353253846,8,15,,,,20,10,Unobserved,,2018-08-05 17:58:32.934790+00:00,67,Male,Non hispanic,White,35,College diploma,42,"$40,000 - $49,999",A game with seeing in how people will go based on payment structure.,2,none instructions were clear
69,VCTM5,pce6jgdbjzv6ou9z,P1,5885426676,8,8,,,,8,30,Obseerved,,2018-08-05 18:21:50.509706+00:00,118,Female,Non hispanic,Hispanic/Latino/Latina,45,College diploma,32,"< $10,000",If people would be honest and consider others when making decisions.,2,"Survey was pretty good. I like that you gave us the options to review the instructions while answering the comprehension questions. I also enjoyed participating, it was fun!"
70,VCTM5,p61y7c12jzv6ou9z,P1,3860850390,10,10,,,,10,10,Obseerved,,2018-08-05 18:33:33.250726+00:00,46,Female,Non hispanic,White,22,College diploma,32,"$40,000 - $49,999",look at how people report numbers and findings in an anonymous game,4,nothing
71,VCTM5,x98fafp7jzv6ou9z,P1,7199699577,10,25,,,,27,27,Obseerved,,2018-08-05 19:49:40.286609+00:00,106,Male,Non hispanic,White,21,College diploma,22,I do not wish to report my income.,To see how people interact with each other in order to earn money.,1,Not much. Instructions were interesting and clearly laid out.
72,VCTM5,1vdu0n3ljzv6ou9z,P1,5804000228,8,8,,,,8,8,Obseerved,,2018-08-05 23:29:40.951840+00:00,101,Female,Non hispanic,Hispanic/Latino/Latina,39,College diploma,33,"< $10,000",try to get as much money as you can by reporting the proper number to others,1,No improvements needed.
73,VCTM5,sadzq67rjzv6ou9z,P1,5873698857,10,24,,,,24,30,Obseerved,,2018-08-06 00:15:19.232492+00:00,68,Male,Non hispanic,White,26,Some college,32,"< $10,000",making money/telephone game,1,it's good
74,VCTM5,8yb3qca4jzv6ou9z,P1,8312786506,8,8,,,,8,8,Obseerved,,2018-08-06 00:34:02.818242+00:00,93,Female,Non hispanic,White,21,Some college,17,"$10,000 - $19,999",I think the goal is to see if people will report the actual number or if people will report a higher number to increase their pay at the expense of other passive players.,1,The survey was fine.
75,VCTM5,t208rlqujzv6ou9z,P1,8770838178,7,20,,,,20,20,Obseerved,,2018-08-06 00:51:11.937977+00:00,99,Male,Non hispanic,White,23,College diploma,22,"$10,000 - $19,999","It's similar to a game of telephone, in which a message is passed between players, however, the rewards are monetary.",1,It was great. Thank you!
76,VCTM5,zy1xjrvwjzv6ou9z,P1,4473165659,11,11,,,,30,30,Unobserved,,2018-08-06 00:56:28.704189+00:00,44,Male,Non hispanic,White,23,College diploma,38,"$60,000 - $69,999",The goal is to determine how others will choose to play a game when they have a controlling interest and others cannot find out how they responded to increase their payment.,2,"None, very thorough"
77,VCTM5,vhtmarxmjzv6ou9z,P1,6696707449,9,9,,,,9,9,Obseerved,,2018-08-06 01:14:07.583336+00:00,53,Female,Non hispanic,White,27,Masters degree,5,"< $10,000",Communicate the chosen number to teammates.,4,The instructions were quite complicated and required me to read over them several times.
